gene_id	ENSGID	count_samples_type	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	
7937	ENSG00000171564	2	TCGA-CHOL_avg_Primary_Tumor	36	200-<300	TCGA-CHOL	Primary_Tumor	36	7937	4.7200002E-2	7.6507249	55.751202	327.01749	1477.1271	216.41055	319.36676	327.92532	1.5152926694193	HEL-S-78p;FGB;	1	Primary_Tumor,200-<300;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	4002.3425	TCGA-CHOL	Solid_Tissue_Normal	9	7937	1734.9926	3551.0981	3647.2114	4689.9819	7135.5039	4002.3425	1138.8838	1594.8304	0.39847424352114	HEL-S-78p;FGB;	1	Primary_Tumor,200-<300;
34322	ENSG00000171560	2	TCGA-CHOL_avg_Primary_Tumor	36	200-<300	TCGA-CHOL	Primary_Tumor	36	34322	0.0129	19.900999	77.443352	321.03949	970.61682	213.09741	301.13849	255.36353	1.1983417818171	Fib2;FGA;	1	Primary_Tumor,200-<300;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	3697.8215	TCGA-CHOL	Solid_Tissue_Normal	9	34322	1802.912	3067.2134	3396.5015	4482.6997	6055.8838	3697.8215	1415.4863	1326.6569	0.35876715520206	Fib2;FGA;	1	Primary_Tumor,200-<300;
32675	ENSG00000158874	2	TCGA-CHOL_avg_Primary_Tumor	36	300-<400	TCGA-CHOL	Primary_Tumor	36	32675	0.0	2.689425	9.3691998	242.5153	3293.1978	312.27448	239.82588	700.00122	2.2416216016115	Apo-AII;ApoA-II;apoAII;APOA2;	1	Primary_Tumor,300-<400;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	5583.0107	TCGA-CHOL	Solid_Tissue_Normal	9	32675	3408.5918	4782.374	5383.9829	6289.5996	8275.8145	5583.0107	1507.2256	1406.3889	0.25190510560906	Apo-AII;ApoA-II;apoAII;APOA2;	1	Primary_Tumor,300-<400;
42257	ENSG00000229314	2	TCGA-CHOL_avg_Primary_Tumor	36	400-<500	TCGA-CHOL	Primary_Tumor	36	42257	0.17030001	7.2146001	79.017899	672.61975	5862.8364	476.47641	665.40515	1018.1194	2.1367676943335	AGP-A;AGP1;HEL-S-153w;ORM;ORM1;	1	Primary_Tumor,400-<500;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	5156.7524	TCGA-CHOL	Solid_Tissue_Normal	9	42257	2434.5427	3286.9878	4274.793	6269.7588	8798.1787	5156.7524	2982.771	2274.5801	0.44108770861289	AGP-A;AGP1;HEL-S-153w;ORM;ORM1;	1	Primary_Tumor,400-<500;
6360	ENSG00000122787	2	TCGA-CHOL_avg_Primary_Tumor	36	1.3985611	TCGA-CHOL	Primary_Tumor	36	6360	0.0	9.4750002E-3	6.4949997E-2	1.0975749	11.9109	1.3985611	1.0881	2.738014	1.9577364192383	3o5bred;CBAS2;SRD5B1;AKR1D1;	1	Solid_Tissue_Normal,50-<100;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	50-<100	TCGA-CHOL	Solid_Tissue_Normal	9	6360	31.4067	53.132999	67.313202	82.986298	104.8889	66.412415	29.8533	21.725349	0.32712782692814	3o5bred;CBAS2;SRD5B1;AKR1D1;	1	Solid_Tissue_Normal,50-<100;
16570	ENSG00000134538	2	TCGA-CHOL_avg_Primary_Tumor	36	5.5937419	TCGA-CHOL	Primary_Tumor	36	16570	0.0	0.02365	0.37204999	7.0129251	38.243401	5.5937419	6.989275	9.6473389	1.7246664348242	HBLRR;LST-1;LST1;OATP-C;OATP1B1;OATP2;OATPC;SLC21A6;SLCO1B1;	1	Solid_Tissue_Normal,50-<100;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	50-<100	TCGA-CHOL	Solid_Tissue_Normal	9	16570	58.8923	74.123001	87.312302	115.6654	132.38361	93.200768	41.5424	26.334862	0.28256056859961	HBLRR;LST-1;LST1;OATP-C;OATP1B1;OATP2;OATPC;SLC21A6;SLCO1B1;	1	Solid_Tissue_Normal,50-<100;
18395	ENSG00000123561	2	TCGA-CHOL_avg_Primary_Tumor	36	6.8185582	TCGA-CHOL	Primary_Tumor	36	18395	0.0	0.189325	1.01675	9.4288502	73.526001	6.8185582	9.2395248	13.785514	2.0217637799146	TBG;TBGQTL;SERPINA7;	1	Solid_Tissue_Normal,50-<100;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	50-<100	TCGA-CHOL	Solid_Tissue_Normal	9	18395	48.270802	57.959301	62.540798	75.997002	107.3069	68.989319	18.037701	18.220457	0.26410547696521	TBG;TBGQTL;SERPINA7;	1	Solid_Tissue_Normal,50-<100;
29957	ENSG00000116785	2	TCGA-CHOL_avg_Primary_Tumor	36	2.6241279	TCGA-CHOL	Primary_Tumor	36	29957	0.0	4.5674998E-2	0.18780001	1.63895	21.729099	2.6241279	1.593275	5.4088068	2.0611826123262	CFHL3;DOWN16;FHR-3;FHR3;HLF4;CFHR3;	1	Solid_Tissue_Normal,50-<100;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	50-<100	TCGA-CHOL	Solid_Tissue_Normal	9	29957	26.2101	38.9884	48.574001	126.4423	163.7489	80.273636	87.453903	54.696072	0.68137030693365	CFHL3;DOWN16;FHR-3;FHR3;HLF4;CFHR3;	1	Solid_Tissue_Normal,50-<100;
32435	ENSG00000083807	2	TCGA-CHOL_avg_Primary_Tumor	36	2.639786	TCGA-CHOL	Primary_Tumor	36	32435	0.21439999	0.49355	0.75185001	1.938625	19.901699	2.639786	1.445075	4.2462125	1.6085442153265	ACSB;ACSVL6;BACS;BAL;FACVL3;FATP-5;FATP5;VLACSR;VLCS-H2;VLCSH2;SLC27A5;	1	Solid_Tissue_Normal,50-<100;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	50-<100	TCGA-CHOL	Solid_Tissue_Normal	9	32435	48.4795	81.441299	90.963898	104.0164	113.817	89.79097	22.5751	19.810465	0.22062870019112	ACSB;ACSVL6;BACS;BAL;FACVL3;FATP-5;FATP5;VLACSR;VLCS-H2;VLCSH2;SLC27A5;	1	Solid_Tissue_Normal,50-<100;
57750	ENSG00000145826	2	TCGA-CHOL_avg_Primary_Tumor	36	1.98885	TCGA-CHOL	Primary_Tumor	36	57750	0.0	0.0	8.5649997E-2	1.460475	22.0079	1.98885	1.460475	4.4825082	2.2538191417151	chm-II;chm2;LECT2;	1	Solid_Tissue_Normal,50-<100;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	50-<100	TCGA-CHOL	Solid_Tissue_Normal	9	57750	33.116001	52.0294	56.408199	62.933201	67.3806	54.823223	10.9038	11.276146	0.20568192424586	chm-II;chm2;LECT2;	1	Solid_Tissue_Normal,50-<100;
57969	ENSG00000140093	2	TCGA-CHOL_avg_Primary_Tumor	36	5.6691751	TCGA-CHOL	Primary_Tumor	36	57969	0.0093	0.30875	1.00425	6.1133499	56.3241	5.6691751	5.8045998	11.486674	2.0261632067071	PZI;ZPI;SERPINA10;	1	Solid_Tissue_Normal,50-<100;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	50-<100	TCGA-CHOL	Solid_Tissue_Normal	9	57969	44.174702	47.115601	51.5994	56.124001	69.545502	53.123356	9.0084	8.2476349	0.15525440260212	PZI;ZPI;SERPINA10;	1	Solid_Tissue_Normal,50-<100;
207	ENSG00000101323	2	TCGA-CHOL_avg_Primary_Tumor	36	6.9538388	TCGA-CHOL	Primary_Tumor	36	207	0.0	0.053725	0.14685	1.378075	91.957603	6.9538388	1.32435	17.453121	2.5098541254652	GOX;GOX1;HAOX1;HAO1;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	207	133.57539	145.5038	173.06821	192.18739	233.99361	173.95844	46.683601	33.843182	0.19454751376248	GOX;GOX1;HAOX1;HAO1;	1	Solid_Tissue_Normal,100-<200;
1081	ENSG00000005421	2	TCGA-CHOL_avg_Primary_Tumor	36	7.4289279	TCGA-CHOL	Primary_Tumor	36	1081	1.8100001E-2	0.2208	2.1889999	9.0740747	45.025902	7.4289279	8.8532753	10.994709	1.479985961366	ESA;MVCD5;PON;PON1;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	1081	83.446198	145.52609	159.8725	178.0638	217.83569	160.04842	32.537701	38.886055	0.24296431667367	ESA;MVCD5;PON;PON1;	1	Solid_Tissue_Normal,100-<200;
7111	ENSG00000140505	2	TCGA-CHOL_avg_Primary_Tumor	36	3.0627639	TCGA-CHOL	Primary_Tumor	36	7111	0.0	0.0	0.0372	0.34587499	59.1511	3.0627639	0.34587499	10.161397	3.3177212908902	CP12;CYPIA2;P3-450;P450(PA);CYP1A2;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	7111	35.229	90.056702	156.4032	227.7276	290.59781	157.12119	137.6709	89.455025	0.56933775132431	CP12;CYPIA2;P3-450;P450(PA);CYP1A2;	1	Solid_Tissue_Normal,100-<200;
8926	ENSG00000157131	2	TCGA-CHOL_avg_Primary_Tumor	36	9.3582497	TCGA-CHOL	Primary_Tumor	36	8926	0.0	0.36067501	1.2693501	9.1486998	58.891499	9.3582497	8.7880249	16.10745	1.7212032715904	C8A;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	8926	131.3203	169.9427	202.21809	215.0997	262.2551	194.70097	45.157001	42.114399	0.21630297476176	C8A;	1	Solid_Tissue_Normal,100-<200;
13617	ENSG00000175336	2	TCGA-CHOL_avg_Primary_Tumor	36	3.1896334	TCGA-CHOL	Primary_Tumor	36	13617	0.0	0.0221	9.4049998E-2	0.25815001	29.809799	3.1896334	0.23604999	7.0559793	2.2121599617059	Apo-F;LTIP;APOF;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	13617	71.207397	112.2616	151.86099	186.18069	246.25259	150.80406	73.919098	59.922405	0.39735273042384	Apo-F;LTIP;APOF;	1	Solid_Tissue_Normal,100-<200;
15001	ENSG00000214855	2	TCGA-CHOL_avg_Primary_Tumor	36	4.6389832	TCGA-CHOL	Primary_Tumor	36	15001	0.0162	8.4574997E-2	0.233	1.99635	67.970901	4.6389832	1.911775	12.925961	2.7863780580193	APOC1P1;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	15001	74.912598	99.504501	122.7582	177.23129	238.0864	139.60249	77.726799	60.532631	0.43360710113408	APOC1P1;	1	Solid_Tissue_Normal,100-<200;
19195	ENSG00000101981	2	TCGA-CHOL_avg_Primary_Tumor	36	4.3347082	TCGA-CHOL	Primary_Tumor	36	19195	0.0	0.0	7.5800002E-2	2.4015751	27.478901	4.3347082	2.4015751	8.4346619	1.9458430673603	F9 p22;FIX;HEMB;P19;PTC;THPH8;F9;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	19195	111.2057	145.2023	196.26131	226.61729	227.8203	178.55798	81.415001	46.589241	0.26091939996185	F9 p22;FIX;HEMB;P19;PTC;THPH8;F9;	1	Solid_Tissue_Normal,100-<200;
20330	ENSG00000100652	2	TCGA-CHOL_avg_Primary_Tumor	36	4.2644916	TCGA-CHOL	Primary_Tumor	36	20330	0.0	0.03565	7.5800002E-2	3.5646999	38.551601	4.2644916	3.5290501	9.2656403	2.1727420684801	NTCP;SLC10A1;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	20330	82.605499	105.1181	119.8699	131.2914	167.70689	121.11234	26.1733	25.985336	0.21455564313265	NTCP;SLC10A1;	1	Solid_Tissue_Normal,100-<200;
23692	ENSG00000110243	2	TCGA-CHOL_avg_Primary_Tumor	36	14.01882	TCGA-CHOL	Primary_Tumor	36	23692	0.0	0.013025	0.07175	6.129775	325.4744	14.01882	6.1167498	54.449123	3.8840018632096	APOAV;RAP3;APOA5;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	23692	79.172096	137.30969	197.0612	221.02901	252.405	174.51515	83.719299	63.391685	0.36324459509676	APOAV;RAP3;APOA5;	1	Solid_Tissue_Normal,100-<200;
34671	ENSG00000261701	2	TCGA-CHOL_avg_Primary_Tumor	36	6.1006165	TCGA-CHOL	Primary_Tumor	36	34671	0.0	6.1799999E-2	0.24155	3.94945	59.935902	6.1006165	3.88765	13.800949	2.262222022971	A-259H10.2;HP;HPR;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	34671	71.135498	107.279	141.38	166.6613	234.5576	144.53815	59.382301	50.867897	0.35193405339698	A-259H10.2;HP;HPR;	1	Solid_Tissue_Normal,100-<200;
47263	ENSG00000139209	2	TCGA-CHOL_avg_Primary_Tumor	36	4.3587499	TCGA-CHOL	Primary_Tumor	36	47263	5.2999998E-3	5.1399998E-2	0.14129999	1.0848	82.154099	4.3587499	1.0334001	14.060322	3.2257693886038	ATA3;NAT3;PAAT;SNAT4;SLC38A4;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	47263	94.622002	115.87	122.1935	150.4724	172.2141	128.3063	34.602402	24.836264	0.19357010528711	ATA3;NAT3;PAAT;SNAT4;SLC38A4;	1	Solid_Tissue_Normal,100-<200;
51324	ENSG00000072080	2	TCGA-CHOL_avg_Primary_Tumor	36	4.8324609	TCGA-CHOL	Primary_Tumor	36	51324	0.0	0.01835	0.1085	1.1579	77.369102	4.8324609	1.13955	13.947802	2.8862731201819	SPP-24;SPP24;SPP2;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	51324	64.159897	89.133202	103.813	137.9382	227.3364	115.93826	48.805	49.388653	0.42599098002678	SPP-24;SPP24;SPP2;	1	Solid_Tissue_Normal,100-<200;
52030	ENSG00000139547	2	TCGA-CHOL_avg_Primary_Tumor	36	3.4547973	TCGA-CHOL	Primary_Tumor	36	52030	0.0471	0.17407501	0.40990001	2.4407749	25.6138	3.4547973	2.2667	6.9452043	2.0103073196219	RODH-4;SDR9C8;RDH16;	1	Solid_Tissue_Normal,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	100-<200	TCGA-CHOL	Solid_Tissue_Normal	9	52030	86.085403	91.941498	105.319	134.9556	173.14861	115.36949	43.014099	30.048992	0.26045874000136	RODH-4;SDR9C8;RDH16;	1	Solid_Tissue_Normal,100-<200;
12917	ENSG00000156096	2	TCGA-CHOL_avg_Primary_Tumor	36	25.764448	TCGA-CHOL	Primary_Tumor	36	12917	0.0	0.63034999	1.75535	20.58045	322.76279	25.764448	19.9501	62.498428	2.425762352836	HLUG25;UDPGT2B4;UDPGTH1;UDPGTh-1;UGT2B11;UGT2B4;	1	Solid_Tissue_Normal,200-<300;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	200-<300	TCGA-CHOL	Solid_Tissue_Normal	9	12917	165.66521	210.90131	252.33099	279.8428	556.42877	268.44318	68.941498	117.41755	0.43740187402042	HLUG25;UDPGT2B4;UDPGTH1;UDPGTh-1;UGT2B11;UGT2B4;	1	Solid_Tissue_Normal,200-<300;
25138	ENSG00000162267	2	TCGA-CHOL_avg_Primary_Tumor	36	14.312156	TCGA-CHOL	Primary_Tumor	36	25138	0.1542	1.084875	2.1798999	12.04255	117.4084	14.312156	10.957675	26.945194	1.8826788919852	H3P;ITI-HC3;SHAP;ITIH3;	1	Solid_Tissue_Normal,200-<300;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	200-<300	TCGA-CHOL	Solid_Tissue_Normal	9	25138	91.722603	118.1731	247.93201	287.68881	318.61371	215.52754	169.5157	89.911789	0.41717076620463	H3P;ITI-HC3;SHAP;ITIH3;	1	Solid_Tissue_Normal,200-<300;
27589	ENSG00000140107	2	TCGA-CHOL_avg_Primary_Tumor	36	9.3449802	TCGA-CHOL	Primary_Tumor	36	27589	0.0	0.035225	0.12455	3.940825	104.4827	9.3449802	3.9056001	23.783728	2.5450806198605	C14orf68;HDMCP;HMFN1655;SLC25A47;	1	Solid_Tissue_Normal,200-<300;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	200-<300	TCGA-CHOL	Solid_Tissue_Normal	9	27589	130.8933	156.22861	186.9216	212.22279	343.52991	201.75677	55.994202	67.681	0.3354583838748	C14orf68;HDMCP;HMFN1655;SLC25A47;	1	Solid_Tissue_Normal,200-<300;
52758	ENSG00000131187	2	TCGA-CHOL_avg_Primary_Tumor	36	14.653791	TCGA-CHOL	Primary_Tumor	36	52758	0.0933	1.6639251	5.5592999	17.002525	91.921402	14.653791	15.3386	21.972538	1.4994439322903	HAE3;HAEX;HAF;F12;	1	Solid_Tissue_Normal,200-<300;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	200-<300	TCGA-CHOL	Solid_Tissue_Normal	9	52758	107.6042	232.68221	268.42389	290.595	300.2269	248.49257	57.9128	61.031624	0.24560744009368	HAE3;HAEX;HAF;F12;	1	Solid_Tissue_Normal,200-<300;
55091	ENSG00000186910	2	TCGA-CHOL_avg_Primary_Tumor	36	7.4250555	TCGA-CHOL	Primary_Tumor	36	55091	0.0	8.8650003E-2	0.62349999	2.747225	72.266403	7.4250555	2.6585751	16.738575	2.2543366847561	SERPINA11;	1	Solid_Tissue_Normal,200-<300;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	200-<300	TCGA-CHOL	Solid_Tissue_Normal	9	55091	141.8586	156.4973	188.9118	247.7897	333.0705	209.88873	91.292397	67.89888	0.32349940847229	SERPINA11;	1	Solid_Tissue_Normal,200-<300;
57089	ENSG00000109181	2	TCGA-CHOL_avg_Primary_Tumor	36	3.9388862	TCGA-CHOL	Primary_Tumor	36	57089	0.0	0.030025	0.2432	2.0065751	39.728199	3.9388862	1.97655	8.2936468	2.105581725108	UDPGT2B10;UGT2B10;	1	Solid_Tissue_Normal,200-<300;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	200-<300	TCGA-CHOL	Solid_Tissue_Normal	9	57089	118.8211	156.0948	185.5009	306.1926	485.39981	227.28123	150.09779	118.45152	0.52116719009308	UDPGT2B10;UGT2B10;	1	Solid_Tissue_Normal,200-<300;
37116	ENSG00000113600	2	TCGA-CHOL_avg_Primary_Tumor	36	10.950997	TCGA-CHOL	Primary_Tumor	36	37116	0.0	0.037425	0.15175	2.5973749	82.4935	10.950997	2.5599501	22.578922	2.0618142804714	ARMD15;C9D;C9;	1	Solid_Tissue_Normal,300-<400;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	300-<400	TCGA-CHOL	Solid_Tissue_Normal	9	37116	141.33389	247.59531	314.65979	388.05551	663.737	343.37769	140.46021	151.49673	0.44119561174752	ARMD15;C9D;C9;	1	Solid_Tissue_Normal,300-<400;
49832	ENSG00000175003	2	TCGA-CHOL_avg_Primary_Tumor	36	8.2883415	TCGA-CHOL	Primary_Tumor	36	49832	8.7000001E-3	0.2235	0.53004998	3.4015	130.457	8.2883415	3.178	22.939314	2.7676603334937	HOCT1;OCT1;oct1_cds;SLC22A1;	1	Solid_Tissue_Normal,300-<400;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	300-<400	TCGA-CHOL	Solid_Tissue_Normal	9	49832	163.7115	243.3709	274.50601	342.00531	515.49512	300.41718	98.634399	103.49596	0.34450746125771	HOCT1;OCT1;oct1_cds;SLC22A1;	1	Solid_Tissue_Normal,300-<400;
56163	ENSG00000099937	2	TCGA-CHOL_avg_Primary_Tumor	36	17.709463	TCGA-CHOL	Primary_Tumor	36	56163	9.9999998E-3	0.24852499	1.3477	8.7979002	302.35629	17.709463	8.5493746	52.05777	2.9395453718727	D22S673;HC2;HCF2;HCII;HLS2;LS2;THPH10;SERPIND1;	1	Solid_Tissue_Normal,300-<400;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	300-<400	TCGA-CHOL	Solid_Tissue_Normal	9	56163	303.02151	327.27039	372.6738	387.69681	478.172	369.62689	60.426399	56.651348	0.15326630592271	D22S673;HC2;HCF2;HCII;HLS2;LS2;THPH10;SERPIND1;	1	Solid_Tissue_Normal,300-<400;
59421	ENSG00000198650	2	TCGA-CHOL_avg_Primary_Tumor	36	23.477264	TCGA-CHOL	Primary_Tumor	36	59421	6.8800002E-2	0.18432499	0.4048	3.32335	653.34711	23.477264	3.139025	108.4424	4.619039083941	TAT;	1	Solid_Tissue_Normal,300-<400;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	300-<400	TCGA-CHOL	Solid_Tissue_Normal	9	59421	138.96201	176.10719	254.326	396.2666	877.67212	375.39041	220.15939	281.81201	0.75071712673747	TAT;	1	Solid_Tissue_Normal,300-<400;
600	ENSG00000130649	2	TCGA-CHOL_avg_Primary_Tumor	36	14.564411	TCGA-CHOL	Primary_Tumor	36	600	5.0299998E-2	0.317325	0.71820003	4.1426749	234.53191	14.564411	3.82535	41.266037	2.8333474659566	CPE1;CYP2E;P450-J;P450C2E;CYP2E1;	1	Solid_Tissue_Normal,400-<500;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	400-<500	TCGA-CHOL	Solid_Tissue_Normal	9	600	192.2532	302.4274	522.4118	574.8186	656.52979	444.50073	272.3912	173.75937	0.39090907679724	CPE1;CYP2E;P450-J;P450C2E;CYP2E1;	1	Solid_Tissue_Normal,400-<500;
3687	ENSG00000151224	2	TCGA-CHOL_avg_Primary_Tumor	36	18.16815	TCGA-CHOL	Primary_Tumor	36	3687	6.8999999E-3	0.86369997	3.4779999	20.049025	132.5769	18.16815	19.185326	30.108952	1.6572381888084	MAT;MATA1;SAMS;SAMS1;MAT1A;	1	Solid_Tissue_Normal,400-<500;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	400-<500	TCGA-CHOL	Solid_Tissue_Normal	9	3687	318.48071	386.258	478.97211	503.24911	611.33942	460.87119	116.9911	98.322861	0.21334130475806	MAT;MATA1;SAMS;SAMS1;MAT1A;	1	Solid_Tissue_Normal,400-<500;
35784	ENSG00000055957	2	TCGA-CHOL_avg_Primary_Tumor	36	13.605089	TCGA-CHOL	Primary_Tumor	36	35784	0.0385	2.4832499	4.8270001	16.312475	86.080399	13.605089	13.829225	19.33786	1.4213696066229	H1P;IATIH;IGHEP1;ITI-HC1;ITIH;SHAP;ITIH1;	1	Solid_Tissue_Normal,400-<500;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	400-<500	TCGA-CHOL	Solid_Tissue_Normal	9	35784	358.05731	418.85101	480.97061	492.49921	613.77802	465.00024	73.648201	79.034294	0.16996613593146	H1P;IATIH;IGHEP1;ITI-HC1;ITIH;SHAP;ITIH1;	1	Solid_Tissue_Normal,400-<500;
50161	ENSG00000138115	2	TCGA-CHOL_avg_Primary_Tumor	36	23.920036	TCGA-CHOL	Primary_Tumor	36	50161	0.1094	1.22605	5.5893002	24.6546	241.47211	23.920036	23.428551	45.625877	1.9074334587122	CPC8;CYP2C8DM;CYPIIC8;MP-12/MP-20;CYP2C8;	1	Solid_Tissue_Normal,400-<500;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	400-<500	TCGA-CHOL	Solid_Tissue_Normal	9	50161	319.79099	364.48181	428.6795	454.47961	515.60138	420.45908	89.997803	70.929909	0.16869634257869	CPC8;CYP2C8DM;CYPIIC8;MP-12/MP-20;CYP2C8;	1	Solid_Tissue_Normal,400-<500;
57834	ENSG00000151418	2	TCGA-KICH_avg_Primary_Tumor	65	100-<200	TCGA-KICH	Primary_Tumor	65	57834	0.0	66.808899	101.4666	130.31129	441.2594	105.13169	63.502399	75.302071	0.71626424915266	ATP6G3;Vma10;ATP6V1G3;	1	Primary_Tumor,100-<200;	TCGA-KICH_avg_Solid_Tissue_Normal	24	20.521	TCGA-KICH	Solid_Tissue_Normal	24	57834	4.5567002	8.952075	16.48715	34.675926	52.446098	20.521	25.72385	14.55501	0.70927391452658	ATP6G3;Vma10;ATP6V1G3;	1	Primary_Tumor,100-<200;
39299	ENSG00000116218	2	TCGA-KICH_avg_Primary_Tumor	65	2.3212308E-2	TCGA-KICH	Primary_Tumor	65	39299	0.0	0.0	0.0	1.5799999E-2	0.24349999	2.3212308E-2	1.5799999E-2	4.9964432E-2	2.1524973733762	PDCN;SRN1;NPHS2;	1	Solid_Tissue_Normal,50-<100;	TCGA-KICH_avg_Solid_Tissue_Normal	24	50-<100	TCGA-KICH	Solid_Tissue_Normal	24	39299	2.3499999E-2	1.679075	22.504801	75.851723	316.68539	55.476124	74.172653	79.708023	1.4367987028077	PDCN;SRN1;NPHS2;	1	Solid_Tissue_Normal,50-<100;
6699	ENSG00000151704	2	TCGA-KICH_avg_Primary_Tumor	65	13.768232	TCGA-KICH	Primary_Tumor	65	6699	0.0066	0.1219	0.2676	0.94	254.61909	13.768232	0.81809998	52.327099	3.8005677853191	KIR1.1;ROMK;ROMK1;KCNJ1;	1	Solid_Tissue_Normal,100-<200;	TCGA-KICH_avg_Solid_Tissue_Normal	24	100-<200	TCGA-KICH	Solid_Tissue_Normal	24	6699	12.8634	75.696404	110.16125	130.0463	183.0506	101.38837	54.349899	39.420509	0.38880701011368	KIR1.1;ROMK;ROMK1;KCNJ1;	1	Solid_Tissue_Normal,100-<200;
30810	ENSG00000074803	2	TCGA-KICH_avg_Primary_Tumor	65	1.0205293	TCGA-KICH	Primary_Tumor	65	30810	0.0	5.4000001E-3	1.7100001E-2	6.6299997E-2	56.210701	1.0205293	6.0899999E-2	6.9802861	6.839868389864	BSC1;NKCC2;SLC12A1;	1	Solid_Tissue_Normal,200-<300;	TCGA-KICH_avg_Solid_Tissue_Normal	24	200-<300	TCGA-KICH	Solid_Tissue_Normal	24	30810	2.7456	151.15967	247.65759	373.62686	644.01703	267.3288	222.46719	169.94923	0.63573109219807	BSC1;NKCC2;SLC12A1;	1	Solid_Tissue_Normal,200-<300;
6914	ENSG00000170477	2	TCGA-STAD_avg_Primary_Tumor	375	50-<100	TCGA-STAD	Primary_Tumor	375	6914	0.0	9.8000001E-3	3.1800002E-2	0.2025	9868.4883	69.066551	0.1927	644.05634	9.3251556748505	CK-4;CK4;CYK4;K4;WSN1;KRT4;	1	Primary_Tumor,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	1626.0227	TCGA-STAD	Solid_Tissue_Normal	32	6914	0.0	0.0	0.0196	5.9824999E-2	13942.851	1626.0227	5.9824999E-2	3957.6143	2.4339231549473	CK-4;CK4;CYK4;K4;WSN1;KRT4;	1	Primary_Tumor,50-<100;
