gene_id	ENSGID	count_samples_type	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	
36439	ENSG00000211973	2	TCGA-STAD_avg_Primary_Tumor	375	39.156235	TCGA-STAD	Primary_Tumor	375	36439	0.0	2.2860501	10.3047	40.553902	943.64368	39.156235	38.267849	79.831886	2.0388039350566	IGHV1-69;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	36439	0.0	0.71827501	15.8804	91.143524	495.47031	78.580559	90.425247	129.20786	1.6442725992825	IGHV1-69;	1	Solid_Tissue_Normal,50-<100;
40279	ENSG00000232216	2	TCGA-STAD_avg_Primary_Tumor	375	17.776058	TCGA-STAD	Primary_Tumor	375	40279	0.0	1.0639499	3.6161001	14.12035	1480.3619	17.776058	13.0564	80.519386	4.52965364987	IGHV3-43;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	40279	0.0	0.46285	11.4163	56.962524	412.48361	59.25312	56.499676	100.32405	1.6931437534429	IGHV3-43;	1	Solid_Tissue_Normal,50-<100;
40804	ENSG00000207834	2	TCGA-STAD_avg_Primary_Tumor	375	14.117132	TCGA-STAD	Primary_Tumor	375	40804	0.0	0.52885002	2.0465	8.6358995	397.02869	14.117132	8.1070499	41.799389	2.9608980775982	;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	40804	0.0	0.50967503	10.77975	50.47205	331.78641	50.293991	49.962376	91.931923	1.8278907911683	;	1	Solid_Tissue_Normal,50-<100;
42557	ENSG00000243290	2	TCGA-STAD_avg_Primary_Tumor	375	18.212805	TCGA-STAD	Primary_Tumor	375	42557	0.0	1.53945	4.7525001	15.41935	872.81781	18.212805	13.8799	55.756832	3.0614082784063	IGKV1-12;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	42557	0.0	0.262725	23.515301	65.538452	394.60681	61.092808	65.275726	97.004784	1.5878265736288	IGKV1-12;	1	Solid_Tissue_Normal,50-<100;
50641	ENSG00000254395	2	TCGA-STAD_avg_Primary_Tumor	375	8.3804474	TCGA-STAD	Primary_Tumor	375	50641	0.0	0.81059998	3.0033	8.5827503	157.953	8.3804474	7.77215	16.754831	1.9992764348118	IGHV4-55;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	50641	0.0	0.34195	12.7108	78.803322	290.90549	57.519176	78.461372	81.719467	1.4207343130228	IGHV4-55;	1	Solid_Tissue_Normal,50-<100;
52048	ENSG00000211938	2	TCGA-STAD_avg_Primary_Tumor	375	18.878139	TCGA-STAD	Primary_Tumor	375	52048	0.0	1.33745	4.8143001	16.864849	562.12561	18.878139	15.5274	50.832775	2.6926793472598	IGHV3-7;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	52048	0.0	0.26635	24.5693	106.6619	367.3251	74.282303	106.39555	102.90029	1.385259824268	IGHV3-7;	1	Solid_Tissue_Normal,50-<100;
55683	ENSG00000225698	2	TCGA-STAD_avg_Primary_Tumor	375	20.46969	TCGA-STAD	Primary_Tumor	375	55683	0.0	1.1706001	4.1476998	14.554	650.33881	20.46969	13.3834	65.150185	3.1827636373585	IGHV3-72;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	55683	6.1900001E-2	0.45552501	24.577499	156.59175	416.3331	87.972076	156.13623	120.35081	1.3680569502532	IGHV3-72;	1	Solid_Tissue_Normal,50-<100;
56886	ENSG00000211952	2	TCGA-STAD_avg_Primary_Tumor	375	14.75967	TCGA-STAD	Primary_Tumor	375	56886	0.0	1.6020499	5.0865998	17.3382	184.7383	14.75967	15.73615	24.932615	1.6892393258115	IGHV4-28;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	56886	4.0899999E-2	0.2128	19.067499	126.06338	313.74551	78.392677	125.85058	98.330498	1.2543326974278	IGHV4-28;	1	Solid_Tissue_Normal,50-<100;
58894	ENSG00000211611	2	TCGA-STAD_avg_Primary_Tumor	375	9.7670097	TCGA-STAD	Primary_Tumor	375	58894	0.0	0.49939999	2.0260999	9.1721001	310.73849	9.7670097	8.6726999	26.792595	2.7431727645361	IGKV6-21;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	58894	0.0	0.105425	14.23265	55.8563	794.20758	84.532166	55.750874	175.82538	2.0799819562177	IGKV6-21;	1	Solid_Tissue_Normal,50-<100;
59234	ENSG00000225840	2	TCGA-STAD_avg_Primary_Tumor	375	31.449278	TCGA-STAD	Primary_Tumor	375	59234	0.1656	3.0682499	15.7574	42.09285	306.93469	31.449278	39.024601	43.093494	1.3702538417575	AC010970.1;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	59234	0.38609999	9.0415497	47.249249	91.410622	332.32129	62.034973	82.369072	69.141373	1.1145547367289	AC010970.1;	1	Solid_Tissue_Normal,50-<100;
4408	ENSG00000243264	2	TCGA-STAD_avg_Primary_Tumor	375	16.207123	TCGA-STAD	Primary_Tumor	375	4408	0.0	1.1084	4.6027002	16.601299	442.0582	16.207123	15.4929	35.797176	2.2087310622619	IGKV2D-29;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	4408	0.0	0.229875	43.634251	172.24014	1178.7659	157.13284	172.01027	270.99777	1.7246412016737	IGKV2D-29;	1	Solid_Tissue_Normal,100-<200;
5399	ENSG00000211941	2	TCGA-STAD_avg_Primary_Tumor	375	49.433815	TCGA-STAD	Primary_Tumor	375	5399	0.0	4.7801499	15.2212	57.440849	1184.4312	49.433815	52.660702	93.457352	1.890555119001	IGHV3-11;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	5399	0.0306	0.78667498	63.695648	195.27475	831.12311	153.34714	194.48807	221.96272	1.447452622853	IGHV3-11;	1	Solid_Tissue_Normal,100-<200;
7804	ENSG00000211976	2	TCGA-STAD_avg_Primary_Tumor	375	40.435322	TCGA-STAD	Primary_Tumor	375	7804	0.0	2.0711999	6.8274002	27.721251	1848.3577	40.435322	25.650049	137.16068	3.3921005995699	IGHV3-73;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	7804	0.0	0.44260001	22.619301	148.5816	846.72949	104.8811	148.13901	178.62944	1.703161389421	IGHV3-73;	1	Solid_Tissue_Normal,100-<200;
11558	ENSG00000211658	2	TCGA-STAD_avg_Primary_Tumor	375	21.541126	TCGA-STAD	Primary_Tumor	375	11558	0.0	0.69725001	3.4373	13.03415	1633.9211	21.541126	12.3369	97.237518	4.5140406309308	IGLV3-27;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	11558	0.0	0.22845	15.23255	94.879501	1210.4301	116.74824	94.651047	247.08372	2.1163806837688	IGLV3-27;	1	Solid_Tissue_Normal,100-<200;
13522	ENSG00000211642	2	TCGA-STAD_avg_Primary_Tumor	375	24.449705	TCGA-STAD	Primary_Tumor	375	13522	0.0	1.0983	4.2564001	18.023001	805.36871	24.449705	16.9247	69.815903	2.8554906081689	IGLV10-54;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	13522	0.0	0.22632501	35.595699	129.21475	1175.1921	139.33284	128.98842	258.58298	1.8558652791402	IGLV10-54;	1	Solid_Tissue_Normal,100-<200;
14120	ENSG00000251546	2	TCGA-STAD_avg_Primary_Tumor	375	12.214545	TCGA-STAD	Primary_Tumor	375	14120	0.0	0.85245001	3.0393	12.1646	190.1368	12.214545	11.31215	23.088367	1.8902355347661	IGKV1D-39;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	14120	0.0	0.38947499	26.639549	164.67557	838.73468	102.89702	164.2861	163.18851	1.5859400981681	IGKV1D-39;	1	Solid_Tissue_Normal,100-<200;
20494	ENSG00000211967	2	TCGA-STAD_avg_Primary_Tumor	375	24.514513	TCGA-STAD	Primary_Tumor	375	20494	0.0	2.02795	7.0285001	23.599649	435.65659	24.514513	21.571699	48.729588	1.9877852764197	IGHV3-53;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	20494	0.0	0.56314999	34.664299	120.02085	723.91681	106.2608	119.4577	175.34985	1.6501837930827	IGHV3-53;	1	Solid_Tissue_Normal,100-<200;
31606	ENSG00000223350	2	TCGA-STAD_avg_Primary_Tumor	375	12.678482	TCGA-STAD	Primary_Tumor	375	31606	0.0	0.45370001	2.0086999	8.9032497	312.0224	12.678482	8.4495497	33.719872	2.6596142976738	IGLV9-49;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	31606	0.0	0.29194999	6.8759499	61.682224	1053.329	102.06895	61.390274	226.64169	2.2204763544643	IGLV9-49;	1	Solid_Tissue_Normal,100-<200;
35486	ENSG00000274576	2	TCGA-STAD_avg_Primary_Tumor	375	24.318018	TCGA-STAD	Primary_Tumor	375	35486	0.0	1.4785	6.2259002	23.6439	488.44189	24.318018	22.1654	48.184586	1.9814355758763	IGHV2-70;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	35486	0.0	0.26172501	18.696449	182.60953	2572.3657	176.87004	182.34779	462.02948	2.6122540595343	IGHV2-70;	1	Solid_Tissue_Normal,100-<200;
37860	ENSG00000231475	2	TCGA-STAD_avg_Primary_Tumor	375	43.511478	TCGA-STAD	Primary_Tumor	375	37860	0.0	4.0169501	14.7126	39.54755	792.79279	43.511478	35.530602	86.29187	1.9831978587351	IGHV4-31;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	37860	0.0232	0.417725	59.966251	291.34961	808.88751	156.19531	290.93188	203.2299	1.3011267751893	IGHV4-31;	1	Solid_Tissue_Normal,100-<200;
43709	ENSG00000211625	2	TCGA-STAD_avg_Primary_Tumor	375	28.234777	TCGA-STAD	Primary_Tumor	375	43709	0.0	1.8765	6.2887998	25.414	1536.5656	28.234777	23.5375	94.404617	3.3435580879566	IGKV3D-20;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	43709	0.0	0.68599999	23.337099	249.56648	723.66882	152.02618	248.88048	206.40837	1.3577159539232	IGKV3D-20;	1	Solid_Tissue_Normal,100-<200;
47929	ENSG00000243238	2	TCGA-STAD_avg_Primary_Tumor	375	25.401472	TCGA-STAD	Primary_Tumor	375	47929	0.0	1.6362	5.9650002	19.04155	913.05359	25.401472	17.40535	74.099007	2.9171146853222	IGKV2-30;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	47929	3.4899998E-2	0.33140001	39.2244	181.01981	1120.2125	150.31795	180.6884	259.92621	1.7291761230113	IGKV2-30;	1	Solid_Tissue_Normal,100-<200;
49794	ENSG00000211638	2	TCGA-STAD_avg_Primary_Tumor	375	46.99641	TCGA-STAD	Primary_Tumor	375	49794	0.0	1.66575	7.3414998	34.8255	2500.3965	46.99641	33.159752	158.28168	3.3679525733987	IGLV8-61;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	49794	0.0	1.573875	54.333302	167.17493	1229.6982	190.5439	165.60104	314.87393	1.6525007098102	IGLV8-61;	1	Solid_Tissue_Normal,100-<200;
60054	ENSG00000241294	2	TCGA-STAD_avg_Primary_Tumor	375	34.041252	TCGA-STAD	Primary_Tumor	375	60054	0.0	2.35375	8.1885996	33.074951	1512.4297	34.041252	30.721201	100.41236	2.9497258208952	IGKV2-24;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	60054	3.7099998E-2	0.61954999	51.244049	223.62512	1006.4635	147.56677	223.00557	220.64441	1.4952174530892	IGKV2-24;	1	Solid_Tissue_Normal,100-<200;
605	ENSG00000211685	2	TCGA-STAD_avg_Primary_Tumor	375	30.332325	TCGA-STAD	Primary_Tumor	375	605	0.0	1.2191	5.8144002	17.716049	2127.1912	30.332325	16.49695	140.67511	4.6377951574764	IGLC7;	1	Solid_Tissue_Normal,200-<300;	TCGA-STAD_avg_Solid_Tissue_Normal	32	200-<300	TCGA-STAD	Solid_Tissue_Normal	32	605	0.0	0.71934998	12.7874	114.01083	1802.0542	200.36942	113.29147	430.7182	2.1496204360925	IGLC7;	1	Solid_Tissue_Normal,200-<300;
14303	ENSG00000278196	2	TCGA-STAD_avg_Primary_Tumor	375	43.301262	TCGA-STAD	Primary_Tumor	375	14303	2.4599999E-2	3.7375	11.4116	42.90535	1411.3811	43.301262	39.16785	97.211761	2.2450098798506	IGLV2-8;	1	Solid_Tissue_Normal,200-<300;	TCGA-STAD_avg_Solid_Tissue_Normal	32	200-<300	TCGA-STAD	Solid_Tissue_Normal	32	14303	7.6399997E-2	0.998725	79.299652	362.22464	1639.9263	296.09528	361.22589	458.34937	1.5479793193596	IGLV2-8;	1	Solid_Tissue_Normal,200-<300;
25504	ENSG00000239855	2	TCGA-STAD_avg_Primary_Tumor	375	48.14706	TCGA-STAD	Primary_Tumor	375	25504	0.0	3.2839	12.2868	44.585751	2564.7117	48.14706	41.301849	153.80283	3.1944386635446	IGKV1-6;	1	Solid_Tissue_Normal,200-<300;	TCGA-STAD_avg_Solid_Tissue_Normal	32	200-<300	TCGA-STAD	Solid_Tissue_Normal	32	25504	7.5099997E-2	0.43692499	57.646648	344.53299	1455.7367	248.50816	344.09607	369.73785	1.4878298161316	IGKV1-6;	1	Solid_Tissue_Normal,200-<300;
33792	ENSG00000211896	2	TCGA-STAD_avg_Primary_Tumor	375	544.80145	TCGA-STAD	Primary_Tumor	375	33792	2.1744001	74.731003	260.05289	665.40753	6039.6484	544.80145	590.67657	782.88116	1.4370027098863	IGHG1;	1	Solid_Tissue_Normal,200-<300;	TCGA-STAD_avg_Solid_Tissue_Normal	32	200-<300	TCGA-STAD	Solid_Tissue_Normal	32	33792	0.72240001	7.8016248	67.825104	278.00018	2495.543	297.50333	270.19855	519.87207	1.7474495831694	IGHG1;	1	Solid_Tissue_Normal,200-<300;
38858	ENSG00000211652	2	TCGA-STAD_avg_Primary_Tumor	375	29.047228	TCGA-STAD	Primary_Tumor	375	38858	0.0	1.39425	4.7976999	22.011499	2763.1978	29.047228	20.61725	149.59561	5.1500821352041	IGLV7-43;	1	Solid_Tissue_Normal,200-<300;	TCGA-STAD_avg_Solid_Tissue_Normal	32	200-<300	TCGA-STAD	Solid_Tissue_Normal	32	38858	0.0	0.67729998	42.9114	225.93465	2492.3696	233.65492	225.25735	488.98294	2.0927568741116	IGLV7-43;	1	Solid_Tissue_Normal,200-<300;
1001	ENSG00000232573	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	1001	14.7535	33.787601	46.6591	59.108501	168.48759	51.387165	25.3209	26.775398	0.52105225108254	RPL3P4;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	56.303265	TCGA-ESCA	Solid_Tissue_Normal	11	1001	37.805901	40.35725	48.804798	60.722549	111.8523	56.303265	20.365299	23.000654	0.40851368033452	RPL3P4;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
1643	ENSG00000211947	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	1643	4.0199999E-2	2.3842001	10.1815	42.207699	4040.2493	76.431503	39.823502	344.52551	4.5076375117208	IGHV3-21;	1	Primary_Tumor,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	22.887709	TCGA-ESCA	Solid_Tissue_Normal	11	1643	0.1127	4.5696998	15.1832	25.1591	83.795898	22.887709	20.589399	26.204706	1.1449248153234	IGHV3-21;	1	Primary_Tumor,50-<100;
2578	ENSG00000211666	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	2578	8.6000003E-2	5.0201001	22.0749	80.794601	1697.7743	91.926872	75.774498	225.8403	2.4567386563528	IGLV2-14;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,100-<200;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	114.5517	TCGA-ESCA	Solid_Tissue_Normal	11	2578	0.53060001	9.0502005	34.9916	170.99745	581.39648	114.5517	161.94725	172.40189	1.5050138059933	IGLV2-14;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,100-<200;
3617	ENSG00000211662	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	3617	7.5300001E-2	3.2541001	14.2791	62.334801	2072.9055	82.171524	59.0807	244.04944	2.9700001669678	IGLV3-21;	1	Primary_Tumor,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	18.419882	TCGA-ESCA	Solid_Tissue_Normal	11	3617	0.3382	4.6051002	8.3555002	27.992649	54.233002	18.419882	23.38755	19.03154	1.033206401648	IGLV3-21;	1	Primary_Tumor,50-<100;
5540	ENSG00000215030	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	5540	13.0341	30.0427	47.002499	77.612396	373.5062	64.46788	47.569698	55.609333	0.86258975787633	RPL13P12;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	58.142509	TCGA-ESCA	Solid_Tissue_Normal	11	5540	20.617399	26.388451	50.948799	77.6754	137.22031	58.142509	51.286949	39.819008	0.68485190413781	RPL13P12;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
9178	ENSG00000211943	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	9178	0.0	2.0278001	10.4262	29.5263	763.30463	57.281639	27.498501	134.33139	2.3451038124101	IGHV3-15;	1	Primary_Tumor,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	30.747335	TCGA-ESCA	Solid_Tissue_Normal	11	9178	1.0206	3.59215	9.2875996	45.000851	107.0888	30.747335	41.408699	40.440121	1.3152398736346	IGHV3-15;	1	Primary_Tumor,50-<100;
9288	ENSG00000277105	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	9288	3.7821	28.1166	52.683899	81.045197	315.81171	61.521759	52.9286	46.086311	0.74910587325697	;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	98.656433	TCGA-ESCA	Solid_Tissue_Normal	11	9288	5.1030998	73.191498	89.821404	114.381	284.3428	98.656433	41.189499	70.993088	0.71959917707546	;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
16283	ENSG00000211644	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	16283	0.36809999	4.4685998	20.1574	69.997299	700.42651	67.750923	65.528702	120.61774	1.7803113914773	IGLV1-51;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	59.071892	TCGA-ESCA	Solid_Tissue_Normal	11	16283	0.67869997	6.3881998	31.5986	79.497452	206.56239	59.071892	73.109253	77.430244	1.3107798206294	IGLV1-51;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
17411	ENSG00000211899	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	17411	0.26519999	2.6761999	16.4748	73.716499	2208.4534	99.029633	71.040298	257.65573	2.601804350825	IGHM;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	55.252308	TCGA-ESCA	Solid_Tissue_Normal	11	17411	0.80119997	7.7519002	40.3974	63.624748	252.1519	55.252308	55.872849	72.066948	1.3043246627815	IGHM;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
17635	ENSG00000211653	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	17635	0.0	4.3852	25.6663	86.345299	1031.1587	84.346321	81.960098	160.84229	1.9069271557203	IGLV1-40;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	92.850601	TCGA-ESCA	Solid_Tissue_Normal	11	17635	0.4526	11.08925	41.6964	162.0425	328.33899	92.850601	150.95325	113.02023	1.2172266930184	IGLV1-40;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
21160	ENSG00000211897	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	21160	0.30340001	4.7291999	23.6992	73.364799	3005.8401	90.548035	68.635597	269.48114	2.9761125130987	IGHG3;	1	Primary_Tumor,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	8.0127821	TCGA-ESCA	Solid_Tissue_Normal	11	21160	0.47	2.8352001	6.7185001	9.3044004	29.160299	8.0127821	6.4692001	7.9137726	0.98764355516419	IGHG3;	1	Primary_Tumor,50-<100;
22148	ENSG00000225972	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	22148	2.2184	15.9851	23.1569	38.7728	1268.6705	90.277794	22.787701	234.26105	2.5948911644872	MTND1P23;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	71.650047	TCGA-ESCA	Solid_Tissue_Normal	11	22148	11.5079	34.475948	48.1325	57.879601	337.14041	71.650047	23.40365	91.332947	1.2747088218937	MTND1P23;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
22500	ENSG00000211651	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	22500	0.1111	2.4353001	13.3396	42.799702	1045.9828	59.970798	40.364399	131.59111	2.1942531096551	IGLV1-44;	1	Primary_Tumor,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	39.577473	TCGA-ESCA	Solid_Tissue_Normal	11	22500	0.1038	4.1860499	18.1812	46.218048	215.8951	39.577473	42.032001	62.782585	1.5863212135853	IGLV1-44;	1	Primary_Tumor,50-<100;
28555	ENSG00000275530	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	28555	1.6295	19.4114	36.630001	71.681	546.34967	52.811401	52.2696	58.167938	1.1014276633184	;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	77.762901	TCGA-ESCA	Solid_Tissue_Normal	11	28555	2.2507999	32.941502	61.6311	97.871498	269.52051	77.762901	64.93	74.427261	0.9571049953499	;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
33103	ENSG00000211966	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	33103	0.0	3.3189001	16.475599	73.596497	1491.2039	87.936195	70.277603	208.04144	2.3658226285547	IGHV5-51;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	58.097965	TCGA-ESCA	Solid_Tissue_Normal	11	33103	0.3784	8.72015	25.952	41.759251	246.3194	58.097965	33.039101	85.345192	1.4689876314945	IGHV5-51;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
35736	ENSG00000240864	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	35736	4.4599999E-2	0.9598	5.0151	21.2819	4018.6863	58.051945	20.3221	336.75998	5.8010111461382	IGKV1-16;	1	Primary_Tumor,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	12.540409	TCGA-ESCA	Solid_Tissue_Normal	11	35736	0.1026	1.9503	3.7625999	9.967	51.834	12.540409	8.0166998	18.678192	1.4894404161778	IGKV1-16;	1	Primary_Tumor,50-<100;
37208	ENSG00000211663	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	37208	4.5899998E-2	2.7701001	13.3221	54.212799	2639.7915	88.588013	51.442699	267.60516	3.0207829585251	IGLV3-19;	1	Primary_Tumor,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	16.278364	TCGA-ESCA	Solid_Tissue_Normal	11	37208	0.3858	6.3531499	9.8780003	18.06995	67.635803	16.278364	11.7168	18.900202	1.1610627456174	IGLV3-19;	1	Primary_Tumor,50-<100;
38108	ENSG00000270550	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	38108	0.20110001	3.3670001	17.112101	56.707001	4088.6782	95.106094	53.34	349.07928	3.670419689405	IGHV3-30;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	71.333588	TCGA-ESCA	Solid_Tissue_Normal	11	38108	0.49489999	7.8509498	21.921101	90.021896	292.3988	71.333588	82.170952	98.81356	1.3852318770226	IGHV3-30;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
38217	ENSG00000276967	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	38217	8.8816004	34.713402	55.1581	89.118896	437.88379	79.408081	54.405499	74.074387	0.93283184868804	;	1	Primary_Tumor,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	47.410156	TCGA-ESCA	Solid_Tissue_Normal	11	38217	17.5205	26.356001	44.285999	50.3615	144.16229	47.410156	24.005501	35.252522	0.743564775446	;	1	Primary_Tumor,50-<100;
